claim_id,event_type,event_timestamp,event_data,actor
CLM-01681,assigned,2022-04-21 20:00:00,{'handler_id': 'HDL-014'},system
CLM-01681,note_added,2022-04-23 00:00:00,,HDL-014
CLM-01681,note_added,2022-04-24 17:00:00,,HDL-014
CLM-01682,created,2021-12-27 16:00:00,,system
CLM-01682,assigned,2021-12-27 17:00:00,{'handler_id': 'HDL-009'},system
CLM-01682,settled,2021-12-29 16:00:00,,HDL-009
CLM-01683,created,2023-03-17 15:00:00,,system
CLM-01683,assigned,2023-03-17 18:00:00,{'handler_id': 'HDL-043'},system
CLM-01683,note_added,2023-03-21 15:00:00,,HDL-043
CLM-01684,created,2022-08-15 16:00:00,,system
CLM-01684,assigned,2022-08-15 17:00:00,{'handler_id': 'HDL-007'},system
CLM-01684,settled,2022-08-19 16:00:00,,HDL-007
CLM-01685,created,2024-09-29 16:00:00,,system
CLM-01685,assigned,2024-09-29 17:00:00,{'handler_id': 'HDL-027'},system
CLM-01685,settled,2024-10-02 16:00:00,,HDL-027
CLM-01686,created,2022-03-03 12:00:00,,system
CLM-01686,assigned,2022-03-03 14:00:00,{'handler_id': 'HDL-022'},system
CLM-01686,note_added,2022-03-04 16:00:00,,HDL-022
CLM-01686,settled,2022-03-13 12:00:00,,HDL-022
CLM-01687,created,2021-03-14 18:00:00,,system
CLM-01687,assigned,2021-03-14 21:00:00,{'handler_id': 'HDL-013'},system
CLM-01687,contacted_customer,2021-03-16 04:00:00,,HDL-013
CLM-01687,denied,2021-03-21 18:00:00,,HDL-013
CLM-01688,created,2024-07-29 18:00:00,,system
CLM-01688,assigned,2024-07-29 22:00:00,{'handler_id': 'HDL-040'},system
CLM-01688,escalated,2024-07-31 03:00:00,,HDL-040
CLM-01688,contacted_customer,2024-08-01 07:00:00,,HDL-040
CLM-01688,settled,2024-08-04 18:00:00,,HDL-040
CLM-01689,created,2023-03-13 13:00:00,,system
CLM-01689,assigned,2023-03-13 16:00:00,{'handler_id': 'HDL-038'},system
CLM-01689,contacted_customer,2023-03-20 19:00:00,,HDL-038
CLM-01689,doc_uploaded,2023-03-23 19:00:00,,HDL-038
CLM-01689,doc_requested,2023-03-24 19:00:00,,HDL-038
CLM-01689,doc_uploaded,2023-03-28 01:00:00,,HDL-038
CLM-01689,note_added,2023-03-30 02:00:00,,HDL-038
CLM-01689,doc_uploaded,2023-04-04 03:00:00,,HDL-038
CLM-01689,escalated,2023-04-10 08:00:00,,HDL-038
CLM-01689,contacted_customer,2023-04-16 13:00:00,,HDL-038
CLM-01689,note_added,2023-04-21 13:00:00,,HDL-038
CLM-01690,created,2022-10-14 17:00:00,,system
CLM-01690,assigned,2022-10-14 21:00:00,{'handler_id': 'HDL-048'},system
CLM-01690,doc_requested,2022-10-20 02:00:00,,HDL-048
CLM-01690,note_added,2022-10-21 04:00:00,,HDL-048
CLM-01690,doc_requested,2022-10-22 08:00:00,,HDL-048
CLM-01690,contacted_customer,2022-10-23 14:00:00,,HDL-048
CLM-01690,note_added,2022-10-28 15:00:00,,HDL-048
CLM-01690,settled,2022-11-10 17:00:00,,HDL-048
CLM-01691,created,2022-11-02 15:00:00,,system
CLM-01691,assigned,2022-11-02 17:00:00,{'handler_id': 'HDL-020'},system
CLM-01691,note_added,2022-11-04 00:00:00,,HDL-020
CLM-01691,denied,2022-11-08 15:00:00,,HDL-020
CLM-01692,created,2022-01-25 14:00:00,,system
CLM-01692,assigned,2022-01-25 15:00:00,{'handler_id': 'HDL-041'},system
CLM-01692,contacted_customer,2022-01-26 20:00:00,,HDL-041
CLM-01692,doc_requested,2022-02-02 01:00:00,,HDL-041
CLM-01692,contacted_customer,2022-02-10 05:00:00,,HDL-041
CLM-01692,contacted_customer,2022-02-19 12:00:00,,HDL-041
CLM-01692,note_added,2022-02-22 13:00:00,,HDL-041
CLM-01692,escalated,2022-02-27 18:00:00,,HDL-041
CLM-01692,escalated,2022-03-05 22:00:00,,HDL-041
CLM-01692,settled,2022-03-08 14:00:00,,HDL-041
CLM-01693,created,2022-03-28 10:00:00,,system
CLM-01693,assigned,2022-03-28 13:00:00,{'handler_id': 'HDL-045'},system
CLM-01693,doc_uploaded,2022-04-01 15:00:00,,HDL-045
CLM-01693,contacted_customer,2022-04-05 16:00:00,,HDL-045
CLM-01693,doc_requested,2022-04-06 18:00:00,,HDL-045
CLM-01693,escalated,2022-04-07 19:00:00,,HDL-045
CLM-01693,note_added,2022-04-17 10:00:00,,HDL-045
CLM-01694,created,2022-01-16 10:00:00,,system
CLM-01694,assigned,2022-01-16 11:00:00,{'handler_id': 'HDL-024'},system
CLM-01694,contacted_customer,2022-01-19 15:00:00,,HDL-024
CLM-01694,note_added,2022-01-21 15:00:00,,HDL-024
CLM-01694,note_added,2022-01-24 20:00:00,,HDL-024
CLM-01694,settled,2022-02-02 10:00:00,,HDL-024
CLM-01695,created,2022-07-11 12:00:00,,system
CLM-01695,assigned,2022-07-11 16:00:00,{'handler_id': 'HDL-002'},system
CLM-01695,contacted_customer,2022-07-12 17:00:00,,HDL-002
CLM-01695,note_added,2022-07-14 12:00:00,,HDL-002
CLM-01696,created,2022-12-08 09:00:00,,system
CLM-01696,assigned,2022-12-08 11:00:00,{'handler_id': 'HDL-037'},system
CLM-01696,doc_uploaded,2022-12-09 14:00:00,,HDL-037
CLM-01696,settled,2022-12-12 09:00:00,,HDL-037
CLM-01697,created,2023-02-16 15:00:00,,system
CLM-01697,assigned,2023-02-16 17:00:00,{'handler_id': 'HDL-045'},system
CLM-01697,note_added,2023-02-17 17:00:00,,HDL-045
CLM-01697,denied,2023-02-19 15:00:00,,HDL-045
CLM-01698,created,2021-08-01 12:00:00,,system
CLM-01698,assigned,2021-08-01 16:00:00,{'handler_id': 'HDL-027'},system
CLM-01698,contacted_customer,2021-08-04 21:00:00,,HDL-027
CLM-01698,note_added,2021-08-07 02:00:00,,HDL-027
CLM-01698,escalated,2021-08-08 04:00:00,,HDL-027
CLM-01698,doc_uploaded,2021-08-10 11:00:00,,HDL-027
CLM-01698,doc_uploaded,2021-08-12 13:00:00,,HDL-027
CLM-01698,settled,2021-08-22 12:00:00,,HDL-027
CLM-01699,created,2022-08-24 12:00:00,,system
CLM-01699,assigned,2022-08-24 16:00:00,{'handler_id': 'HDL-031'},system
CLM-01699,note_added,2022-08-25 17:00:00,,HDL-031
CLM-01699,note_added,2022-08-26 17:00:00,,HDL-031
CLM-01699,settled,2022-09-06 12:00:00,,HDL-031
CLM-01700,created,2022-03-28 12:00:00,,system
CLM-01700,assigned,2022-03-28 13:00:00,{'handler_id': 'HDL-050'},system
CLM-01700,note_added,2022-04-01 12:00:00,,HDL-050
CLM-01701,created,2021-11-02 15:00:00,,system
CLM-01701,assigned,2021-11-02 17:00:00,{'handler_id': 'HDL-015'},system
CLM-01701,doc_uploaded,2021-11-03 20:00:00,,HDL-015
CLM-01701,doc_requested,2021-11-04 23:00:00,,HDL-015
CLM-01701,settled,2021-11-12 15:00:00,,HDL-015
CLM-01702,created,2021-11-11 17:00:00,,system
CLM-01702,assigned,2021-11-11 18:00:00,{'handler_id': 'HDL-042'},system
CLM-01702,doc_uploaded,2021-11-15 22:00:00,,HDL-042
CLM-01702,note_added,2021-11-21 23:00:00,,HDL-042
CLM-01702,contacted_customer,2021-11-27 05:00:00,,HDL-042
CLM-01702,note_added,2021-12-02 06:00:00,,HDL-042
CLM-01702,contacted_customer,2021-12-03 08:00:00,,HDL-042
CLM-01702,doc_uploaded,2021-12-06 12:00:00,,HDL-042
CLM-01702,settled,2021-12-13 17:00:00,,HDL-042
CLM-01703,created,2021-11-13 10:00:00,,system
CLM-01703,assigned,2021-11-13 13:00:00,{'handler_id': 'HDL-002'},system
CLM-01703,escalated,2021-11-14 16:00:00,,HDL-002
CLM-01703,doc_requested,2021-11-15 19:00:00,,HDL-002
CLM-01703,note_added,2021-11-20 10:00:00,,HDL-002
CLM-01704,created,2024-03-20 12:00:00,,system
CLM-01704,assigned,2024-03-20 14:00:00,{'handler_id': 'HDL-032'},system
CLM-01704,settled,2024-03-23 12:00:00,,HDL-032
CLM-01705,created,2023-08-07 13:00:00,,system
CLM-01705,assigned,2023-08-07 14:00:00,{'handler_id': 'HDL-047'},system
CLM-01705,settled,2023-08-15 13:00:00,,HDL-047
CLM-01706,created,2024-06-07 14:00:00,,system
CLM-01706,assigned,2024-06-07 15:00:00,{'handler_id': 'HDL-020'},system
CLM-01706,doc_requested,2024-06-10 16:00:00,,HDL-020
CLM-01706,doc_uploaded,2024-06-12 19:00:00,,HDL-020
CLM-01706,doc_requested,2024-06-16 20:00:00,,HDL-020
CLM-01706,doc_requested,2024-06-19 03:00:00,,HDL-020
CLM-01706,doc_requested,2024-06-24 10:00:00,,HDL-020
CLM-01706,contacted_customer,2024-06-30 15:00:00,,HDL-020
CLM-01706,settled,2024-07-07 14:00:00,,HDL-020
CLM-01707,created,2023-10-25 14:00:00,,system
CLM-01707,assigned,2023-10-25 16:00:00,{'handler_id': 'HDL-008'},system
CLM-01707,doc_uploaded,2023-10-26 16:00:00,,HDL-008
CLM-01707,note_added,2023-10-30 14:00:00,,HDL-008
CLM-01708,created,2023-09-15 14:00:00,,system
CLM-01708,assigned,2023-09-15 16:00:00,{'handler_id': 'HDL-035'},system
CLM-01708,doc_uploaded,2023-09-16 16:00:00,,HDL-035
CLM-01708,settled,2023-09-20 14:00:00,,HDL-035
CLM-01709,created,2024-01-11 13:00:00,,system
CLM-01709,assigned,2024-01-11 14:00:00,{'handler_id': 'HDL-050'},system
CLM-01709,settled,2024-01-16 13:00:00,,HDL-050
CLM-01710,created,2022-12-09 15:00:00,,system
CLM-01710,assigned,2022-12-09 17:00:00,{'handler_id': 'HDL-012'},system
CLM-01710,note_added,2022-12-12 15:00:00,,HDL-012
CLM-01711,created,2021-08-26 18:00:00,,system
CLM-01711,assigned,2021-08-26 22:00:00,{'handler_id': 'HDL-039'},system
CLM-01711,note_added,2021-08-30 00:00:00,,HDL-039
CLM-01711,doc_requested,2021-09-06 02:00:00,,HDL-039
CLM-01711,doc_uploaded,2021-09-13 02:00:00,,HDL-039
CLM-01711,note_added,2021-09-18 04:00:00,,HDL-039
CLM-01711,contacted_customer,2021-09-19 05:00:00,,HDL-039
CLM-01711,doc_requested,2021-09-21 06:00:00,,HDL-039
CLM-01711,note_added,2021-09-24 10:00:00,,HDL-039
CLM-01711,settled,2021-09-30 18:00:00,,HDL-039
CLM-01712,created,2021-09-18 10:00:00,,system
CLM-01712,assigned,2021-09-18 13:00:00,{'handler_id': 'HDL-001'},system
CLM-01712,settled,2021-09-24 10:00:00,,HDL-001
CLM-01713,created,2022-08-13 18:00:00,,system
CLM-01713,assigned,2022-08-13 19:00:00,{'handler_id': 'HDL-034'},system
CLM-01713,settled,2022-08-14 18:00:00,,HDL-034
CLM-01714,created,2022-04-08 11:00:00,,system
CLM-01714,assigned,2022-04-08 12:00:00,{'handler_id': 'HDL-042'},system
CLM-01714,doc_uploaded,2022-04-09 19:00:00,,HDL-042
CLM-01714,denied,2022-04-23 11:00:00,,HDL-042
CLM-01715,created,2023-08-06 12:00:00,,system
CLM-01715,assigned,2023-08-06 14:00:00,{'handler_id': 'HDL-005'},system
CLM-01715,doc_requested,2023-08-12 20:00:00,,HDL-005
CLM-01715,doc_uploaded,2023-08-14 22:00:00,,HDL-005
CLM-01715,contacted_customer,2023-08-22 01:00:00,,HDL-005
CLM-01715,doc_uploaded,2023-08-27 07:00:00,,HDL-005
CLM-01715,doc_requested,2023-08-31 08:00:00,,HDL-005
CLM-01715,contacted_customer,2023-09-05 12:00:00,,HDL-005
CLM-01715,settled,2023-09-10 12:00:00,,HDL-005
CLM-01716,created,2023-02-27 18:00:00,,system
CLM-01716,assigned,2023-02-27 19:00:00,{'handler_id': 'HDL-006'},system
CLM-01716,doc_requested,2023-03-02 23:00:00,,HDL-006
CLM-01716,doc_requested,2023-03-06 01:00:00,,HDL-006
CLM-01716,doc_uploaded,2023-03-10 02:00:00,,HDL-006
CLM-01716,contacted_customer,2023-03-12 07:00:00,,HDL-006
CLM-01716,note_added,2023-03-16 09:00:00,,HDL-006
CLM-01716,settled,2023-03-21 18:00:00,,HDL-006
CLM-01717,created,2022-09-01 17:00:00,,system
CLM-01717,assigned,2022-09-01 18:00:00,{'handler_id': 'HDL-040'},system
CLM-01717,doc_requested,2022-09-04 19:00:00,,HDL-040
CLM-01717,escalated,2022-09-13 02:00:00,,HDL-040
CLM-01717,doc_uploaded,2022-09-15 02:00:00,,HDL-040
CLM-01717,contacted_customer,2022-09-17 03:00:00,,HDL-040
CLM-01717,contacted_customer,2022-09-25 06:00:00,,HDL-040
CLM-01717,doc_requested,2022-10-01 07:00:00,,HDL-040
CLM-01717,escalated,2022-10-04 12:00:00,,HDL-040
CLM-01717,escalated,2022-10-08 15:00:00,,HDL-040
CLM-01717,doc_uploaded,2022-10-10 22:00:00,,HDL-040
CLM-01717,settled,2022-10-13 17:00:00,,HDL-040
CLM-01718,created,2023-09-25 10:00:00,,system
CLM-01718,assigned,2023-09-25 14:00:00,{'handler_id': 'HDL-036'},system
CLM-01718,note_added,2023-09-26 15:00:00,,HDL-036
CLM-01718,note_added,2023-10-01 20:00:00,,HDL-036
CLM-01718,contacted_customer,2023-10-03 23:00:00,,HDL-036
CLM-01718,settled,2023-10-22 10:00:00,,HDL-036
CLM-01719,created,2024-12-05 10:00:00,,system
CLM-01719,assigned,2024-12-05 11:00:00,{'handler_id': 'HDL-007'},system
CLM-01719,note_added,2024-12-06 16:00:00,,HDL-007
CLM-01719,contacted_customer,2024-12-07 18:00:00,,HDL-007
CLM-01719,settled,2024-12-16 10:00:00,,HDL-007
CLM-01720,created,2022-09-15 11:00:00,,system
CLM-01720,assigned,2022-09-15 13:00:00,{'handler_id': 'HDL-042'},system
CLM-01720,contacted_customer,2022-09-16 18:00:00,,HDL-042
CLM-01720,note_added,2022-09-17 20:00:00,,HDL-042
CLM-01720,settled,2022-09-26 11:00:00,,HDL-042
CLM-01721,created,2022-06-16 09:00:00,,system
CLM-01721,assigned,2022-06-16 12:00:00,{'handler_id': 'HDL-038'},system
CLM-01721,settled,2022-06-22 09:00:00,,HDL-038
CLM-01722,created,2023-06-16 12:00:00,,system
CLM-01722,assigned,2023-06-16 13:00:00,{'handler_id': 'HDL-003'},system
CLM-01722,contacted_customer,2023-06-17 18:00:00,,HDL-003
CLM-01722,note_added,2023-06-20 12:00:00,,HDL-003
CLM-01723,created,2022-12-25 12:00:00,,system
CLM-01723,assigned,2022-12-25 15:00:00,{'handler_id': 'HDL-019'},system
CLM-01723,doc_requested,2022-12-27 15:00:00,,HDL-019
CLM-01723,note_added,2022-12-28 15:00:00,,HDL-019
CLM-01723,doc_requested,2022-12-29 15:00:00,,HDL-019
CLM-01723,settled,2023-01-09 12:00:00,,HDL-019
CLM-01724,created,2022-02-02 10:00:00,,system
CLM-01724,assigned,2022-02-02 12:00:00,{'handler_id': 'HDL-026'},system
CLM-01724,doc_requested,2022-02-03 15:00:00,,HDL-026
CLM-01724,settled,2022-02-05 10:00:00,,HDL-026
CLM-01725,created,2022-06-22 11:00:00,,system
CLM-01725,assigned,2022-06-22 13:00:00,{'handler_id': 'HDL-009'},system
CLM-01725,doc_uploaded,2022-06-23 19:00:00,,HDL-009
CLM-01725,note_added,2022-06-27 02:00:00,,HDL-009
CLM-01725,doc_requested,2022-06-30 02:00:00,,HDL-009
CLM-01725,note_added,2022-07-01 08:00:00,,HDL-009
CLM-01725,settled,2022-07-08 11:00:00,,HDL-009
CLM-01726,created,2024-08-08 10:00:00,,system
CLM-01726,assigned,2024-08-08 14:00:00,{'handler_id': 'HDL-014'},system
CLM-01726,doc_uploaded,2024-08-09 15:00:00,,HDL-014
CLM-01726,settled,2024-08-11 10:00:00,,HDL-014
CLM-01727,created,2022-03-19 11:00:00,,system
CLM-01727,assigned,2022-03-19 14:00:00,{'handler_id': 'HDL-040'},system
CLM-01727,denied,2022-03-20 11:00:00,,HDL-040
CLM-01728,created,2023-11-02 11:00:00,,system
CLM-01728,assigned,2023-11-02 12:00:00,{'handler_id': 'HDL-045'},system
CLM-01728,settled,2023-11-07 11:00:00,,HDL-045
CLM-01729,created,2022-02-16 15:00:00,,system
CLM-01729,assigned,2022-02-16 17:00:00,{'handler_id': 'HDL-020'},system
CLM-01729,settled,2022-02-18 15:00:00,,HDL-020
CLM-01730,created,2021-08-29 14:00:00,,system
CLM-01730,assigned,2021-08-29 15:00:00,{'handler_id': 'HDL-004'},system
CLM-01730,note_added,2021-09-03 14:00:00,,HDL-004
CLM-01731,created,2023-03-11 11:00:00,,system
CLM-01731,assigned,2023-03-11 12:00:00,{'handler_id': 'HDL-003'},system
CLM-01731,note_added,2023-03-12 19:00:00,,HDL-003
CLM-01731,settled,2023-03-14 11:00:00,,HDL-003
CLM-01732,created,2022-08-12 13:00:00,,system
CLM-01732,assigned,2022-08-12 15:00:00,{'handler_id': 'HDL-047'},system
CLM-01732,contacted_customer,2022-08-13 18:00:00,,HDL-047
CLM-01732,settled,2022-08-18 13:00:00,,HDL-047
CLM-01733,created,2022-08-05 13:00:00,,system
CLM-01733,assigned,2022-08-05 14:00:00,{'handler_id': 'HDL-032'},system
CLM-01733,settled,2022-08-07 13:00:00,,HDL-032
CLM-01734,created,2022-05-25 18:00:00,,system
CLM-01734,assigned,2022-05-25 21:00:00,{'handler_id': 'HDL-031'},system
CLM-01734,settled,2022-05-28 18:00:00,,HDL-031
CLM-01735,created,2021-08-10 09:00:00,,system
CLM-01735,assigned,2021-08-10 10:00:00,{'handler_id': 'HDL-012'},system
CLM-01735,doc_uploaded,2021-08-11 14:00:00,,HDL-012
CLM-01735,settled,2021-08-19 09:00:00,,HDL-012
CLM-01736,created,2022-05-02 15:00:00,,system
CLM-01736,assigned,2022-05-02 17:00:00,{'handler_id': 'HDL-040'},system
CLM-01736,doc_uploaded,2022-05-04 17:00:00,,HDL-040
CLM-01736,note_added,2022-05-05 17:00:00,,HDL-040
CLM-01736,doc_uploaded,2022-05-07 00:00:00,,HDL-040
CLM-01736,settled,2022-05-15 15:00:00,,HDL-040
CLM-01737,created,2024-06-05 12:00:00,,system
CLM-01737,assigned,2024-06-05 16:00:00,{'handler_id': 'HDL-043'},system
CLM-01737,settled,2024-06-12 12:00:00,,HDL-043
CLM-01738,created,2024-08-03 17:00:00,,system
CLM-01738,assigned,2024-08-03 19:00:00,{'handler_id': 'HDL-014'},system
CLM-01738,note_added,2024-08-05 01:00:00,,HDL-014
CLM-01738,note_added,2024-08-06 17:00:00,,HDL-014
CLM-01739,created,2024-01-13 10:00:00,,system
CLM-01739,assigned,2024-01-13 11:00:00,{'handler_id': 'HDL-047'},system
CLM-01739,contacted_customer,2024-01-14 14:00:00,,HDL-047
CLM-01739,settled,2024-01-19 10:00:00,,HDL-047
CLM-01740,created,2022-06-14 10:00:00,,system
CLM-01740,assigned,2022-06-14 11:00:00,{'handler_id': 'HDL-050'},system
CLM-01740,contacted_customer,2022-06-19 14:00:00,,HDL-050
CLM-01740,doc_requested,2022-06-26 16:00:00,,HDL-050
CLM-01740,contacted_customer,2022-07-03 21:00:00,,HDL-050
CLM-01740,contacted_customer,2022-07-11 01:00:00,,HDL-050
CLM-01740,doc_requested,2022-07-15 04:00:00,,HDL-050
CLM-01740,doc_requested,2022-07-17 11:00:00,,HDL-050
CLM-01740,settled,2022-07-19 10:00:00,,HDL-050
CLM-01741,created,2022-01-07 09:00:00,,system
CLM-01741,assigned,2022-01-07 10:00:00,{'handler_id': 'HDL-044'},system
CLM-01741,settled,2022-01-12 09:00:00,,HDL-044
CLM-01742,created,2022-03-17 11:00:00,,system
CLM-01742,assigned,2022-03-17 12:00:00,{'handler_id': 'HDL-004'},system
CLM-01742,contacted_customer,2022-03-20 14:00:00,,HDL-004
CLM-01742,escalated,2022-03-23 21:00:00,,HDL-004
CLM-01742,denied,2022-04-03 11:00:00,,HDL-004
CLM-01743,created,2022-04-15 16:00:00,,system
CLM-01743,assigned,2022-04-15 20:00:00,{'handler_id': 'HDL-003'},system
CLM-01743,doc_uploaded,2022-04-27 22:00:00,,HDL-003
CLM-01743,note_added,2022-05-02 01:00:00,,HDL-003
CLM-01743,note_added,2022-05-04 06:00:00,,HDL-003
CLM-01743,doc_requested,2022-05-14 11:00:00,,HDL-003
CLM-01743,doc_requested,2022-05-25 17:00:00,,HDL-003
CLM-01743,doc_requested,2022-06-03 21:00:00,,HDL-003
CLM-01743,doc_uploaded,2022-06-11 01:00:00,,HDL-003
CLM-01743,note_added,2022-06-16 16:00:00,,HDL-003
CLM-01744,created,2024-03-11 16:00:00,,system
CLM-01744,assigned,2024-03-11 18:00:00,{'handler_id': 'HDL-018'},system
CLM-01744,doc_requested,2024-03-12 20:00:00,,HDL-018
CLM-01744,contacted_customer,2024-03-15 21:00:00,,HDL-018
CLM-01744,doc_requested,2024-03-17 04:00:00,,HDL-018
CLM-01744,note_added,2024-03-30 16:00:00,,HDL-018
CLM-01745,created,2022-10-29 14:00:00,,system
CLM-01745,assigned,2022-10-29 18:00:00,{'handler_id': 'HDL-023'},system
CLM-01745,contacted_customer,2022-11-04 21:00:00,,HDL-023
CLM-01745,contacted_customer,2022-11-12 00:00:00,,HDL-023
CLM-01745,escalated,2022-11-16 07:00:00,,HDL-023
CLM-01745,note_added,2022-11-22 14:00:00,,HDL-023
CLM-01745,contacted_customer,2022-11-25 19:00:00,,HDL-023
CLM-01745,doc_requested,2022-11-27 23:00:00,,HDL-023
CLM-01745,contacted_customer,2022-12-03 05:00:00,,HDL-023
CLM-01745,contacted_customer,2022-12-04 10:00:00,,HDL-023
CLM-01745,settled,2022-12-06 14:00:00,,HDL-023
CLM-01746,created,2021-10-25 16:00:00,,system
CLM-01746,assigned,2021-10-25 20:00:00,{'handler_id': 'HDL-043'},system
CLM-01746,contacted_customer,2021-10-26 23:00:00,,HDL-043
CLM-01746,settled,2021-11-05 16:00:00,,HDL-043
CLM-01747,created,2024-02-19 09:00:00,,system
CLM-01747,assigned,2024-02-19 11:00:00,{'handler_id': 'HDL-017'},system
CLM-01747,contacted_customer,2024-02-20 14:00:00,,HDL-017
CLM-01747,note_added,2024-02-21 14:00:00,,HDL-017
CLM-01747,contacted_customer,2024-02-23 20:00:00,,HDL-017
CLM-01747,escalated,2024-02-25 20:00:00,,HDL-017
CLM-01747,settled,2024-03-03 09:00:00,,HDL-017
CLM-01748,created,2024-04-19 14:00:00,,system
CLM-01748,assigned,2024-04-19 16:00:00,{'handler_id': 'HDL-024'},system
CLM-01748,note_added,2024-04-20 14:00:00,,HDL-024
CLM-01749,created,2021-11-09 17:00:00,,system
CLM-01749,assigned,2021-11-09 19:00:00,{'handler_id': 'HDL-033'},system
CLM-01749,settled,2021-11-11 17:00:00,,HDL-033
CLM-01750,created,2021-12-30 12:00:00,,system
CLM-01750,assigned,2021-12-30 16:00:00,{'handler_id': 'HDL-008'},system
CLM-01750,settled,2022-01-03 12:00:00,,HDL-008
CLM-01751,created,2024-08-21 14:00:00,,system
CLM-01751,assigned,2024-08-21 18:00:00,{'handler_id': 'HDL-046'},system
CLM-01751,doc_requested,2024-08-22 18:00:00,,HDL-046
CLM-01751,settled,2024-08-30 14:00:00,,HDL-046
CLM-01752,created,2023-07-04 12:00:00,,system
CLM-01752,assigned,2023-07-04 15:00:00,{'handler_id': 'HDL-046'},system
CLM-01752,doc_uploaded,2023-07-09 16:00:00,,HDL-046
CLM-01752,contacted_customer,2023-07-13 17:00:00,,HDL-046
CLM-01752,contacted_customer,2023-07-15 00:00:00,,HDL-046
CLM-01752,note_added,2023-07-30 12:00:00,,HDL-046
CLM-01753,created,2022-08-20 14:00:00,,system
CLM-01753,assigned,2022-08-20 18:00:00,{'handler_id': 'HDL-037'},system
CLM-01753,note_added,2022-08-24 21:00:00,,HDL-037
CLM-01753,contacted_customer,2022-08-27 00:00:00,,HDL-037
CLM-01753,contacted_customer,2022-09-06 06:00:00,,HDL-037
CLM-01753,doc_uploaded,2022-09-16 06:00:00,,HDL-037
CLM-01753,doc_uploaded,2022-09-22 07:00:00,,HDL-037
CLM-01753,doc_requested,2022-10-02 11:00:00,,HDL-037
CLM-01753,contacted_customer,2022-10-04 14:00:00,,HDL-037
CLM-01753,contacted_customer,2022-10-06 17:00:00,,HDL-037
CLM-01753,doc_uploaded,2022-10-11 00:00:00,,HDL-037
CLM-01753,doc_uploaded,2022-10-17 06:00:00,,HDL-037
CLM-01753,settled,2022-10-20 14:00:00,,HDL-037
CLM-01754,created,2022-07-27 18:00:00,,system
CLM-01754,assigned,2022-07-27 21:00:00,{'handler_id': 'HDL-042'},system
CLM-01754,settled,2022-08-07 18:00:00,,HDL-042
CLM-01755,created,2021-12-12 11:00:00,,system
CLM-01755,assigned,2021-12-12 12:00:00,{'handler_id': 'HDL-032'},system
CLM-01755,note_added,2021-12-13 12:00:00,,HDL-032
CLM-01755,doc_requested,2021-12-14 16:00:00,,HDL-032
CLM-01755,settled,2021-12-21 11:00:00,,HDL-032
CLM-01756,created,2024-09-09 14:00:00,,system
CLM-01756,assigned,2024-09-09 18:00:00,{'handler_id': 'HDL-024'},system
CLM-01756,contacted_customer,2024-09-11 19:00:00,,HDL-024
CLM-01756,contacted_customer,2024-09-13 00:00:00,,HDL-024
CLM-01756,note_added,2024-09-23 14:00:00,,HDL-024
CLM-01757,created,2023-04-16 15:00:00,,system
CLM-01757,assigned,2023-04-16 17:00:00,{'handler_id': 'HDL-043'},system
CLM-01757,doc_requested,2023-04-20 00:00:00,,HDL-043
CLM-01757,contacted_customer,2023-04-21 00:00:00,,HDL-043
CLM-01757,doc_uploaded,2023-04-23 01:00:00,,HDL-043
CLM-01757,doc_uploaded,2023-04-24 01:00:00,,HDL-043
CLM-01757,escalated,2023-04-25 01:00:00,,HDL-043
CLM-01757,settled,2023-05-05 15:00:00,,HDL-043
CLM-01758,created,2023-05-31 12:00:00,,system
CLM-01758,assigned,2023-05-31 15:00:00,{'handler_id': 'HDL-032'},system
CLM-01758,doc_requested,2023-06-02 15:00:00,,HDL-032
CLM-01758,doc_uploaded,2023-06-04 15:00:00,,HDL-032
CLM-01758,doc_uploaded,2023-06-06 16:00:00,,HDL-032
