policy_id,policyholder_id,vehicle_id,policy_type,inception_date,expiry_date,annual_premium,coverage_limit,deductible
POL-A5EEAF94,PH-0A062F2F,VH-71322B6E,third_party,2023-01-17,2024-01-17,208.76,37795.06,1000
POL-ED5ADE5C,PH-77A85A17,VH-A6F7E60A,third_party,2022-12-25,2023-12-25,35.79,5901.49,500
POL-40112905,PH-19F106DB,VH-4F50614D,comprehensive,2022-10-20,2023-10-20,464.74,48656.03,1000
POL-D18A64D6,PH-8F9EA1EE,VH-BDFDE7DD,third_party,2022-08-17,2023-08-17,61.77,10205.42,250
POL-6579C15E,PH-8D56BF02,VH-8E39E1B0,fire_theft,2022-03-20,2023-03-20,307.24,47187.36,250
POL-0683F387,PH-A0B547A7,VH-A5E0670D,comprehensive,2021-06-20,2022-06-20,497.61,55729.7,0
POL-EF76821D,PH-2F97E1BC,VH-17504BFF,third_party,2023-11-03,2024-11-02,52.04,5092.7,750
POL-8EC4F00C,PH-D757AD9B,VH-AA917DC3,third_party,2022-01-26,2023-01-26,320.57,37380.02,0
POL-E1E79565,PH-55C53006,VH-D6876F1C,third_party,2022-03-20,2023-03-20,175.1,41188.44,750
POL-229D34F5,PH-CBE7669D,VH-C48FE18D,comprehensive,2022-10-10,2023-10-10,545.7,59076.56,1000
POL-B15A8651,PH-F91FD458,VH-343DEE8F,comprehensive,2022-01-17,2023-01-17,115.92,15276.25,1000
POL-93646804,PH-9FB3D2DD,VH-F4FD551B,comprehensive,2023-04-08,2024-04-07,1564.09,95009.02,750
POL-3DFBB4FF,PH-B57D980D,VH-A5779ABD,third_party,2021-01-19,2022-01-19,234.62,65610.07,250
POL-DF6C7D7F,PH-1415D0F7,VH-59F7CBC9,comprehensive,2023-03-19,2024-03-18,407.45,27988.55,500
POL-E21C43CC,PH-56C78094,VH-3BBF4467,third_party,2022-02-23,2023-02-23,269.25,86963.39,0
POL-42EA441D,PH-C273214C,VH-33480AA4,comprehensive,2023-07-10,2024-07-09,347.51,39322.59,750
POL-83F29388,PH-14D10531,VH-1C11717B,comprehensive,2021-01-04,2022-01-04,636.21,70379.13,0
POL-0C17B026,PH-E56AB183,VH-34E7BB6C,third_party,2023-10-01,2024-09-30,59.24,11758.73,0
POL-BFDCB07B,PH-CD6F9332,VH-66D8E88C,fire_theft,2022-01-05,2023-01-05,156.09,21560.8,1000
POL-4DCEEF5B,PH-FCA478A9,VH-0AE8A869,third_party,2021-01-25,2022-01-25,268.78,57884.76,1000
POL-7F8FBA98,PH-94733C7E,VH-85B647B3,third_party,2022-03-16,2023-03-16,931.63,120820.92,0
POL-6D793728,PH-E7953EEE,VH-95EC1875,comprehensive,2021-11-26,2022-11-26,303.55,26616.93,0
POL-D957A6C3,PH-6D431BEF,VH-3379243B,comprehensive,2022-10-09,2023-10-09,355.08,41706.27,1000
POL-83742C9F,PH-20AAB840,VH-EEA9E914,third_party,2023-07-14,2024-07-13,227.98,29765.01,750
POL-6CD05B3A,PH-308E2FA5,VH-093B194F,third_party,2022-05-17,2023-05-17,330.44,67102.4,750
POL-1C8B0748,PH-110A1DDE,VH-5E310585,comprehensive,2022-12-30,2023-12-30,218.29,25578.66,1000
POL-C52C195A,PH-0E98B660,VH-F15392B0,comprehensive,2022-12-06,2023-12-06,252.89,39744.61,1000
POL-74C79FA1,PH-20210BFB,VH-625518E8,comprehensive,2021-08-02,2022-08-02,217.69,19223.91,0
POL-55EDABB2,PH-2E9EB538,VH-65C479E9,fire_theft,2021-05-01,2022-05-01,204.74,24725.55,750
POL-735D81D2,PH-B42D5CAC,VH-42EA6B4E,third_party,2022-08-15,2023-08-15,135.71,29927.81,250
POL-CA92D404,PH-CF412462,VH-8B1EFED5,fire_theft,2022-12-18,2023-12-18,330.75,63507.53,1000
POL-6EC07E98,PH-980D571D,VH-89232CAC,third_party,2023-03-10,2024-03-09,512.96,104552.87,500
POL-98160AEA,PH-9D2A7931,VH-857699A0,third_party,2023-09-08,2024-09-07,613.91,61582.3,750
POL-6C491804,PH-0C2C85D5,VH-FDFF91D9,third_party,2023-04-25,2024-04-24,614.92,120904.04,250
POL-581966F3,PH-ACC22F7D,VH-69BFC5C0,third_party,2023-05-09,2024-05-08,197.09,18812.74,250
POL-E2CAEB04,PH-538436D1,VH-4EC3152E,fire_theft,2021-01-18,2022-01-18,244.65,28494.29,500
POL-39E331EE,PH-80603020,VH-1CA1E473,comprehensive,2021-07-16,2022-07-16,170.95,14398.54,750
POL-1575D16E,PH-859C9FC6,VH-820EC2A3,third_party,2022-11-24,2023-11-24,56.0,7864.31,1000
POL-17BD2D85,PH-3BAFDF2F,VH-49681F1D,comprehensive,2023-09-25,2024-09-24,108.2,13242.93,0
POL-C36C9B42,PH-B93933DD,VH-3C7255F9,third_party,2022-09-06,2023-09-06,162.99,48532.86,1000
POL-D2D56218,PH-5DB7FB5E,VH-81E3BEC0,third_party,2023-05-14,2024-05-13,23.93,4981.34,750
POL-21A77978,PH-D0BC2F76,VH-E42D9782,third_party,2021-03-10,2022-03-10,173.52,36975.11,0
POL-0FA21E05,PH-16560088,VH-16F1BC60,third_party,2021-03-26,2022-03-26,88.67,15306.47,250
POL-99F155F2,PH-97264842,VH-DFC68903,third_party,2022-04-11,2023-04-11,44.14,7053.29,1000
POL-E92DC07A,PH-82C0EC75,VH-B80A8D90,comprehensive,2021-04-03,2022-04-03,1188.61,121791.79,1000
POL-7735E691,PH-AA7BF3F0,VH-272E71EA,third_party,2023-01-10,2024-01-10,99.94,25148.41,750
POL-360F3967,PH-68043426,VH-8AA960F5,comprehensive,2022-05-23,2023-05-23,154.1,20977.04,250
POL-5B7C830F,PH-BC523428,VH-F739B09A,comprehensive,2022-10-16,2023-10-16,88.39,11498.43,750
POL-E0A7F0BD,PH-074F1C22,VH-9CD66F23,fire_theft,2023-10-19,2024-10-18,347.83,26796.45,500
POL-F7568C76,PH-67B88EBA,VH-BFEABDA7,third_party,2021-08-04,2022-08-04,85.28,16774.98,250
POL-6E84188B,PH-0CB4297D,VH-A2DB158B,third_party,2022-06-11,2023-06-11,260.57,24871.02,250
POL-7F0CDB7D,PH-C484E4D7,VH-D83044EA,comprehensive,2021-06-22,2022-06-22,527.19,31483.75,500
POL-8B788271,PH-B10EF824,VH-580E0209,third_party,2023-05-04,2024-05-03,244.56,29714.56,750
POL-EB7F5F47,PH-EC79A5A3,VH-057AA6E0,comprehensive,2022-09-21,2023-09-21,69.35,5055.47,0
POL-AEAFD034,PH-0BE0BFFA,VH-3BDB1E2A,fire_theft,2022-09-08,2023-09-08,272.71,36136.44,750
POL-2019D194,PH-EDEA45B6,VH-0A85BB8D,fire_theft,2021-04-25,2022-04-25,463.83,82404.89,250
POL-FEFC0B70,PH-C434B1EC,VH-65A401ED,third_party,2022-04-23,2023-04-23,501.89,55789.88,0
POL-A0C9E4F0,PH-663B6B9B,VH-1C6CB678,fire_theft,2023-04-19,2024-04-18,268.54,23432.96,0
POL-F5CAF280,PH-128ACFA6,VH-F19F47ED,comprehensive,2021-12-20,2022-12-20,257.05,16664.19,250
POL-45744879,PH-BCEBDC70,VH-3039DF8B,third_party,2023-06-23,2024-06-22,388.12,86488.06,250
POL-C74E8DF3,PH-F96B6121,VH-2002666E,third_party,2021-04-11,2022-04-11,447.11,84435.61,250
POL-9E583971,PH-AF3F8846,VH-7D03E68F,comprehensive,2023-02-09,2024-02-09,255.1,17868.91,750
POL-6A3F2EEE,PH-34FED952,VH-AAAC645B,comprehensive,2021-08-18,2022-08-18,860.23,102033.42,0
POL-20820DF8,PH-7749DFC7,VH-9CE6B8A8,fire_theft,2022-05-28,2023-05-28,131.3,23118.22,500
POL-012EFAC2,PH-1DD7C7FB,VH-DADFC7BA,comprehensive,2021-06-15,2022-06-15,616.85,48803.89,1000
POL-BD851DDF,PH-1F6520FF,VH-2BE605D4,third_party,2021-03-16,2022-03-16,140.19,27469.22,750
POL-515FB8FA,PH-4B9A0DAD,VH-A303B253,third_party,2023-12-02,2024-12-01,160.01,26387.82,1000
POL-E9F9349A,PH-B2904224,VH-96AF5CFC,fire_theft,2023-11-17,2024-11-16,786.21,111021.09,250
POL-ED298CEF,PH-6BA69D82,VH-61FF9451,third_party,2022-05-04,2023-05-04,63.12,13722.45,250
POL-DB89D34A,PH-96D6EC1E,VH-6BE2CA2B,comprehensive,2021-12-14,2022-12-14,472.7,30387.36,250
POL-93A8D637,PH-9541D40C,VH-37BF2E89,fire_theft,2023-03-28,2024-03-27,358.65,49442.84,750
POL-60D36975,PH-C6D99E47,VH-DE516BED,third_party,2021-01-17,2022-01-17,73.93,22639.02,250
POL-A45FCAA6,PH-E0CDFC91,VH-1D763839,comprehensive,2022-04-22,2023-04-22,203.52,14978.12,1000
POL-88170693,PH-8D310BC9,VH-92982680,fire_theft,2021-11-28,2022-11-28,160.81,19794.68,750
POL-A824EA99,PH-2E8F0370,VH-104A513E,third_party,2022-04-05,2023-04-05,466.32,100735.44,1000
POL-5879112A,PH-1AEBB1AF,VH-49EEC36D,comprehensive,2023-05-29,2024-05-28,74.68,11996.89,1000
POL-14A50595,PH-2D9A1974,VH-CD7AF162,third_party,2021-10-22,2022-10-22,131.02,32962.62,0
POL-26A5917A,PH-61082DAD,VH-A62A1056,third_party,2021-01-30,2022-01-30,84.41,18255.74,0
POL-AEA6F5A7,PH-4C0C84A7,VH-138B02CE,comprehensive,2021-05-29,2022-05-29,352.68,22155.18,250
POL-01EA2609,PH-8ACDD97D,VH-4F662F16,fire_theft,2023-04-06,2024-04-05,108.39,15874.18,1000
POL-D23C6F0D,PH-3A261D34,VH-6E6675D7,fire_theft,2023-10-09,2024-10-08,244.54,30792.24,1000
POL-115086A0,PH-3BA1CB29,VH-DBC6D1AD,third_party,2022-12-08,2023-12-08,345.57,46441.42,1000
POL-7FE97601,PH-F9018134,VH-70D37CB1,fire_theft,2023-07-28,2024-07-27,106.31,21234.48,500
POL-8933F6CD,PH-BBC6DD5F,VH-EA644F17,comprehensive,2023-07-11,2024-07-10,561.99,33951.29,500
POL-3A5E04B2,PH-625BAF34,VH-AF5505D8,fire_theft,2023-07-03,2024-07-02,230.83,29549.89,500
POL-CFE8ACD4,PH-BD98A1D6,VH-13AB206C,third_party,2023-06-13,2024-06-12,538.84,129666.16,750
POL-B28A6B9D,PH-198E5BDE,VH-A1D2F975,comprehensive,2023-09-09,2024-09-08,170.22,18632.98,0
POL-AD20E1F7,PH-7E23CED8,VH-247B766F,comprehensive,2022-10-18,2023-10-18,309.95,20762.1,750
POL-5AEB1982,PH-52080EDA,VH-ED3B0484,fire_theft,2021-04-30,2022-04-30,232.4,32153.62,1000
POL-8DBF38D1,PH-8262ECF5,VH-A21CE6AC,fire_theft,2023-07-21,2024-07-20,234.61,31326.5,750
POL-C79DE28D,PH-FB165869,VH-E0D3C633,third_party,2022-12-26,2023-12-26,80.44,22754.94,0
POL-30B3EC28,PH-42B34E50,VH-EC4EF982,third_party,2022-03-04,2023-03-04,50.19,6969.44,500
POL-23A500B9,PH-5F8076AF,VH-DCE632AA,third_party,2023-08-31,2024-08-30,246.88,60823.17,250
POL-E64CCDCF,PH-9DA6FA46,VH-56081168,third_party,2022-06-02,2023-06-02,104.05,14302.71,0
POL-27C7C82F,PH-DE1743A2,VH-5067E13C,comprehensive,2022-02-28,2023-02-28,1458.05,121337.32,0
POL-DB8ECC77,PH-9C487642,VH-E4315814,third_party,2023-03-17,2024-03-16,94.78,19655.75,750
POL-B006C74B,PH-70B60721,VH-92C35A7B,comprehensive,2022-08-31,2023-08-31,417.03,42581.21,500
POL-FE7C6636,PH-5FDC7A0C,VH-53A8288C,third_party,2021-03-03,2022-03-03,149.82,29645.34,0
POL-79EC32EB,PH-19A97142,VH-AF8B9B2A,comprehensive,2022-12-19,2023-12-19,217.36,15023.15,750
POL-F134B06E,PH-56C83E0D,VH-A6EF4A65,fire_theft,2022-01-03,2023-01-03,185.75,24095.77,1000
POL-36987353,PH-ECE1BE51,VH-01130C35,third_party,2023-11-15,2024-11-14,57.13,8809.31,750
POL-B02E3FA3,PH-6493A422,VH-B5268BAB,comprehensive,2023-11-26,2024-11-25,150.73,23042.4,0
POL-279309D8,PH-645B23A8,VH-AA67D0F6,comprehensive,2022-10-13,2023-10-13,250.59,19009.36,500
POL-167F9495,PH-78BD63F0,VH-23262049,third_party,2021-04-30,2022-04-30,76.48,22965.68,750
POL-9008539E,PH-FA6955FB,VH-1179C608,third_party,2021-09-07,2022-09-07,155.34,35407.25,750
POL-1CA35F9C,PH-2F305D28,VH-F55700D5,comprehensive,2021-01-21,2022-01-21,340.82,41112.49,0
POL-FADECCEE,PH-4D35B1A6,VH-9FB7AB05,comprehensive,2023-03-04,2024-03-03,76.01,5887.27,0
POL-03A17A8F,PH-0BE4E31D,VH-44B26F7E,third_party,2022-07-14,2023-07-14,271.08,36173.72,750
POL-43E1D9F6,PH-BB6EF851,VH-688A86F9,third_party,2022-12-07,2023-12-07,64.6,17218.65,1000
POL-E84B082D,PH-4D490AEF,VH-6F3778D2,third_party,2023-05-01,2024-04-30,96.12,20087.79,500
POL-BE8D7111,PH-E718A991,VH-972D68BB,fire_theft,2021-02-03,2022-02-03,131.86,12985.46,750
POL-1C72139E,PH-07D003CF,VH-E67F4997,comprehensive,2023-06-05,2024-06-04,426.84,48259.9,250
POL-436D1E54,PH-C5A29C84,VH-E986F82F,comprehensive,2023-07-09,2024-07-08,617.82,52241.69,0
POL-411094AE,PH-B23C0589,VH-B178A632,comprehensive,2023-01-21,2024-01-21,303.41,21327.45,500
POL-37A90FCF,PH-12483F0C,VH-D1CE5E0E,comprehensive,2022-07-25,2023-07-25,202.55,25082.15,250
POL-08D8A279,PH-C51CABB2,VH-C512E966,third_party,2023-03-29,2024-03-28,414.6,76088.1,1000
POL-3313C5A8,PH-0168E18C,VH-F42C02EC,third_party,2022-05-16,2023-05-16,691.59,119937.57,750
POL-F6BE846C,PH-9ACC14AB,VH-B7D27EF2,third_party,2021-03-24,2022-03-24,27.15,5705.24,0
POL-7B30976C,PH-31815D6A,VH-04DAD5D0,comprehensive,2021-03-26,2022-03-26,158.66,20137.52,1000
POL-7A3924C9,PH-F9CA72E9,VH-7686CE36,fire_theft,2021-07-10,2022-07-10,207.6,23647.95,500
POL-9653571F,PH-48984DA6,VH-66AFD9BB,third_party,2022-12-31,2023-12-31,165.83,24967.69,750
POL-F6CC575D,PH-42EFE289,VH-282B4DF7,fire_theft,2022-03-20,2023-03-20,262.8,29694.14,500
POL-76B08A0E,PH-1B44D981,VH-F10410F5,comprehensive,2023-10-26,2024-10-25,440.48,42693.79,0
POL-12E8902D,PH-05BAECD2,VH-0D6E88F7,fire_theft,2022-01-18,2023-01-18,329.22,68010.8,500
POL-DB47DAC7,PH-F2D9CC56,VH-D940053E,fire_theft,2022-05-17,2023-05-17,883.45,90677.42,500
POL-11C79331,PH-B12711AB,VH-FF51E276,comprehensive,2023-09-11,2024-09-10,1017.17,59799.28,750
POL-B0173236,PH-EF92698F,VH-4D2E4945,comprehensive,2021-10-09,2022-10-09,299.43,37646.98,1000
POL-C69BF4D6,PH-A51E5635,VH-5C511285,fire_theft,2022-12-20,2023-12-20,112.08,13284.14,1000
POL-3AB4636A,PH-A709CCA9,VH-A228E9AA,third_party,2023-11-27,2024-11-26,55.43,9095.65,750
POL-EDC4538E,PH-D8FC8ED3,VH-7A432BF0,third_party,2022-01-23,2023-01-23,86.59,10583.39,750
POL-668568AD,PH-104AC23D,VH-48728A5B,comprehensive,2022-07-15,2023-07-15,681.9,61413.57,0
POL-5E4F98D2,PH-49304E98,VH-ECC51671,comprehensive,2022-02-03,2023-02-03,621.27,57010.41,0
POL-9BF9D8F1,PH-9C306D31,VH-F5786239,third_party,2021-04-15,2022-04-15,457.84,123915.54,250
POL-E9BCDEDA,PH-FFDF88A9,VH-6FCB0EA2,comprehensive,2022-01-23,2023-01-23,463.01,27400.82,250
POL-FAD850A0,PH-48F09C70,VH-FDCB2CE1,third_party,2023-08-04,2024-08-03,703.3,163741.18,0
POL-E0392B89,PH-9061D68D,VH-0445FCBD,fire_theft,2022-06-17,2023-06-17,982.17,151056.95,0
POL-0AFA32B5,PH-85F3D530,VH-29224E90,fire_theft,2021-10-11,2022-10-11,366.39,41144.74,500
POL-81838322,PH-75E93819,VH-25879932,third_party,2023-09-14,2024-09-13,373.46,36624.04,500
POL-65210340,PH-5E35DBB7,VH-713034C1,fire_theft,2021-09-02,2022-09-02,60.55,5005.87,1000
POL-9A9E4115,PH-49CFAD2E,VH-A1F15BD9,comprehensive,2023-06-08,2024-06-07,960.23,119399.52,500
POL-560A6179,PH-B3ADB318,VH-611AABF4,fire_theft,2022-01-27,2023-01-27,72.93,7545.45,500
POL-DCEF149A,PH-A9AE05C8,VH-DF473BC8,third_party,2021-02-19,2022-02-19,137.85,39055.26,1000
POL-D453C240,PH-DF5EAB28,VH-F33A3CCF,comprehensive,2023-12-12,2024-12-11,511.08,39523.02,250
POL-43BCFF14,PH-DAD96837,VH-8A66F015,fire_theft,2021-03-23,2022-03-23,502.57,52115.75,0
POL-5FA26538,PH-09EDDB5F,VH-C77CD916,comprehensive,2022-03-15,2023-03-15,684.9,94995.26,750
POL-6219ECFC,PH-36AE2455,VH-0C4F1E2D,third_party,2021-10-24,2022-10-24,256.91,38028.76,1000
POL-AE00ECF8,PH-0FFE26F3,VH-6624569C,third_party,2022-05-13,2023-05-13,258.12,33692.36,500
POL-F3BEB73F,PH-AB1CD09E,VH-C846F0F2,third_party,2022-08-17,2023-08-17,24.88,4073.56,250
POL-7131CD6A,PH-C327AFBA,VH-45A8D64B,third_party,2022-09-19,2023-09-19,208.72,40198.65,500
POL-B6B79B0C,PH-C8A464BF,VH-40C41484,comprehensive,2022-06-16,2023-06-16,46.53,5657.72,1000
POL-0F6A9E10,PH-8C124DD8,VH-C49E26A5,comprehensive,2023-07-11,2024-07-10,48.23,3483.22,500
POL-D8277938,PH-B099A0EF,VH-D8005F1F,third_party,2022-03-01,2023-03-01,183.28,37369.22,500
POL-6B915EF5,PH-CEA31824,VH-6039637B,third_party,2022-07-18,2023-07-18,206.61,38922.91,750
POL-77FB5E8E,PH-40540662,VH-D7C5998D,third_party,2022-06-26,2023-06-26,668.28,94628.55,750
POL-CD3E14AB,PH-E909C0D6,VH-A5E547FB,comprehensive,2022-06-22,2023-06-22,221.33,12392.13,250
POL-E0820FFF,PH-8830FA3C,VH-05FC19D8,third_party,2021-09-16,2022-09-16,223.42,54938.58,250
POL-F534C430,PH-C116728F,VH-C66AAA08,third_party,2021-08-31,2022-08-31,171.96,32838.65,750
POL-B3A12F79,PH-776BF125,VH-DEDB1C29,third_party,2023-03-20,2024-03-19,227.47,27098.36,250
POL-611C07C5,PH-57FB940A,VH-51A28829,comprehensive,2023-10-07,2024-10-06,300.08,29293.38,0
POL-1D2001FD,PH-8C9B69F1,VH-37C048EE,third_party,2021-03-31,2022-03-31,92.97,16736.74,1000
POL-00E4A3BF,PH-2CD5EFF3,VH-E8D35CFF,third_party,2022-12-26,2023-12-26,161.5,26194.48,500
POL-092E0FFF,PH-EF1FCCB1,VH-72A82C88,third_party,2021-08-08,2022-08-08,133.03,36228.07,750
POL-E43226E3,PH-8BCB4835,VH-232E2AD5,fire_theft,2022-08-05,2023-08-05,1322.02,190046.88,250
POL-2461BD76,PH-E87283C0,VH-83FBE899,comprehensive,2023-06-26,2024-06-25,401.38,29997.69,0
POL-A5D50A72,PH-0013AA96,VH-3C18DD0E,third_party,2022-01-17,2023-01-17,167.55,29094.48,500
POL-ECCFA763,PH-19CD0137,VH-CDD804B2,fire_theft,2023-07-24,2024-07-23,126.62,24356.39,1000
POL-CB3EFBD7,PH-4CF9CE3E,VH-85E71C8E,comprehensive,2021-07-21,2022-07-21,168.2,13483.49,250
POL-54980450,PH-20DBCEAF,VH-480699C9,third_party,2022-03-02,2023-03-02,113.96,27668.49,1000
POL-5E030475,PH-B88CD2D9,VH-E728515E,third_party,2022-04-10,2023-04-10,220.54,30518.29,0
POL-C03C655D,PH-9EBA56E6,VH-DFA00BDC,fire_theft,2023-05-08,2024-05-07,191.67,19421.73,500
POL-B9A284B7,PH-278A7D52,VH-3CB69FC5,comprehensive,2023-09-11,2024-09-10,670.59,70157.13,1000
POL-D3E052DA,PH-5B50A5FE,VH-5707E2FA,third_party,2021-06-05,2022-06-05,148.62,24759.73,0
POL-0447FD33,PH-DF6F30C5,VH-3F157A48,fire_theft,2021-06-27,2022-06-27,851.97,99699.31,250
POL-2874ED1D,PH-FF1EF5C6,VH-2266C5AD,third_party,2023-12-13,2024-12-12,17.39,3637.15,0
POL-0230B54E,PH-8378E2D1,VH-BDD0EE78,fire_theft,2023-01-28,2024-01-28,191.74,39502.87,1000
POL-84E776E4,PH-17F441BE,VH-23DFFAC7,third_party,2023-08-13,2024-08-12,249.33,29148.01,0
POL-041EF1F2,PH-BAFB1604,VH-C9165D9B,third_party,2021-02-17,2022-02-17,96.45,9239.33,250
POL-F2C63D91,PH-D73B76F2,VH-1BCF0B13,comprehensive,2023-04-20,2024-04-19,456.0,31081.0,0
POL-978E1CD7,PH-474BC203,VH-E0E1BB65,third_party,2021-04-15,2022-04-15,74.81,15241.06,750
POL-5B5ED822,PH-4E59D03B,VH-204833FB,comprehensive,2023-05-03,2024-05-02,443.42,25594.67,750
POL-749B11E4,PH-9625AD31,VH-4AE02829,comprehensive,2023-04-25,2024-04-24,609.99,77978.9,1000
POL-C6520780,PH-DA345613,VH-69534FD7,third_party,2023-06-02,2024-06-01,183.94,19442.51,0
POL-2EE190EE,PH-9DE923E1,VH-69B9C6F1,third_party,2023-03-04,2024-03-03,133.07,25025.21,250
POL-784F6925,PH-3DF74AC6,VH-D4E8BC85,third_party,2022-05-29,2023-05-29,187.72,32946.06,0
POL-79603895,PH-54485EB2,VH-9EE9EF32,third_party,2022-09-01,2023-09-01,187.71,23915.24,250
POL-082AABA8,PH-07587980,VH-E716E623,comprehensive,2023-08-20,2024-08-19,325.54,32855.49,750
POL-72A427F3,PH-0703FCAB,VH-4E9BFAEB,third_party,2021-05-30,2022-05-30,613.31,141353.17,1000
POL-B1FBE89F,PH-135A5952,VH-7DC6CE88,fire_theft,2023-06-24,2024-06-23,1352.6,168846.52,250
POL-FA0C6E3F,PH-3C37A1D9,VH-AA8646A3,third_party,2023-07-04,2024-07-03,143.83,41762.58,1000
POL-BA46B199,PH-3E0EAEB2,VH-00FC6151,comprehensive,2022-06-02,2023-06-02,487.14,42144.74,500
POL-AC3BC275,PH-8D73B7B5,VH-E57C62B7,third_party,2022-09-15,2023-09-15,779.93,81585.43,1000
POL-12A4110D,PH-6B1D955E,VH-B33B41AC,comprehensive,2021-10-31,2022-10-31,534.38,32617.4,1000
POL-8868861A,PH-34D208AA,VH-883BA278,comprehensive,2021-06-29,2022-06-29,806.32,56373.75,500
POL-0EB3C7BF,PH-8F224C19,VH-BD971C56,comprehensive,2022-11-18,2023-11-18,234.57,22452.29,750
POL-B7DE5BE4,PH-8E7184B2,VH-7F581079,third_party,2023-04-27,2024-04-26,195.45,43462.47,750
POL-3FEB4BF5,PH-08E66DC1,VH-372E295D,fire_theft,2023-10-23,2024-10-22,69.81,9531.15,1000
POL-E57283B2,PH-EE8A1352,VH-13125D40,comprehensive,2021-12-21,2022-12-21,121.09,10154.71,250
POL-B1B49B51,PH-22062724,VH-B0BE0E3E,third_party,2021-07-06,2022-07-06,103.96,20835.93,0
POL-56CB94E9,PH-DA15E1DB,VH-ED7276A4,fire_theft,2021-06-11,2022-06-11,64.3,5716.9,500
POL-2D212566,PH-076885C6,VH-ABFF591B,third_party,2021-03-04,2022-03-04,609.17,120211.11,250
POL-97DFC9A8,PH-0BC388D5,VH-24D96B2A,comprehensive,2022-06-21,2023-06-21,942.85,65062.02,250
POL-D29EC88E,PH-E073EF43,VH-45E863D3,third_party,2023-10-15,2024-10-14,88.81,16200.99,500
POL-A39E3ACE,PH-31776265,VH-CA2CABA7,third_party,2022-02-01,2023-02-01,404.88,64856.14,250
POL-94F42A7C,PH-9C0243C6,VH-50AF5BAF,third_party,2021-07-16,2022-07-16,122.44,14404.8,750
POL-A552CA6D,PH-57E65E2B,VH-2B1ADFDE,third_party,2023-03-05,2024-03-04,558.92,65619.34,500
POL-1166B2D7,PH-7E00958C,VH-9303B17A,third_party,2022-03-11,2023-03-11,230.11,46878.64,750
POL-72785CF4,PH-A6C320EB,VH-2535E4B6,third_party,2021-09-23,2022-09-23,115.42,20439.62,0
POL-39531276,PH-5701570C,VH-6FCBCB56,comprehensive,2021-02-21,2022-02-21,759.38,36200.59,0
POL-E4F6CB0C,PH-462FA48A,VH-EA81BBFE,comprehensive,2022-03-09,2023-03-09,349.37,37162.4,1000
POL-DDDFCA7C,PH-1DC5E88D,VH-02FF112D,third_party,2023-02-13,2024-02-13,396.26,72874.4,1000
POL-EEB6183F,PH-B1D835FF,VH-4C700878,third_party,2023-02-27,2024-02-27,204.83,24041.98,1000
POL-5AE22C5C,PH-F84ECDA4,VH-7CE0F04D,third_party,2021-05-03,2022-05-03,771.25,107246.72,1000
POL-8197A1F7,PH-97BAC542,VH-C460C9C3,comprehensive,2023-04-29,2024-04-28,721.82,106240.11,0
POL-D4EDF553,PH-5A5CBD3D,VH-AF298C48,comprehensive,2021-12-02,2022-12-02,102.3,11663.23,500
POL-75CBDFA5,PH-AC086650,VH-1F9FBADC,third_party,2021-08-16,2022-08-16,106.85,12555.23,0
POL-E4A8E120,PH-785E5EB8,VH-F540E71B,comprehensive,2022-06-05,2023-06-05,134.06,10765.31,500
POL-32615605,PH-3C46F402,VH-0A2CD269,fire_theft,2021-04-22,2022-04-22,312.71,31422.33,750
POL-F6E0BEF3,PH-F03F5740,VH-8C55A5E7,comprehensive,2021-12-02,2022-12-02,148.0,19557.25,750
POL-FDB4F81E,PH-E0880070,VH-D690FFC1,comprehensive,2021-09-16,2022-09-16,349.53,36088.33,1000
POL-702374B9,PH-BBF7E59B,VH-7153491C,comprehensive,2023-06-12,2024-06-11,144.3,16195.61,1000
POL-4CCD001B,PH-E46C68F6,VH-E2351040,comprehensive,2022-09-18,2023-09-18,752.47,54120.48,0
POL-22E9FF3B,PH-12810F6D,VH-60D392DF,third_party,2023-10-18,2024-10-17,159.08,17221.53,750
POL-B7CFE35D,PH-278E3972,VH-204CD1D9,third_party,2022-03-13,2023-03-13,261.39,69358.3,0
POL-123E3B9B,PH-B4188003,VH-15D9C9D4,third_party,2023-09-21,2024-09-20,488.71,102003.57,250
POL-1B788921,PH-1426D7E3,VH-A78925C9,third_party,2023-03-30,2024-03-29,148.12,36444.06,1000
POL-C9717FE9,PH-1F30EABC,VH-C9AF3C9C,comprehensive,2023-12-06,2024-12-05,212.58,23102.95,500
POL-634E65B3,PH-A8121814,VH-EB1831E1,third_party,2023-01-25,2024-01-25,248.52,45740.74,500
POL-3FD5A3E3,PH-DD8F39C6,VH-BCC5B3DE,third_party,2021-05-13,2022-05-13,177.78,47399.16,250
POL-1A3435AB,PH-9B99A826,VH-5C88F5E0,third_party,2022-07-15,2023-07-15,382.86,69086.38,250
POL-C6440CFA,PH-613AC37B,VH-A26A97D2,third_party,2021-05-20,2022-05-20,78.22,15683.74,1000
POL-7867FDB9,PH-FB331D51,VH-109FC934,third_party,2022-06-04,2023-06-04,132.55,15946.2,0
POL-3FA22A26,PH-76EA649D,VH-E602650F,third_party,2023-08-07,2024-08-06,99.03,24960.06,1000
POL-649DA427,PH-5ED8ADEF,VH-0381551D,comprehensive,2021-08-31,2022-08-31,1148.9,126933.04,500
POL-93453BC3,PH-1DCDA9C1,VH-AECF73E0,comprehensive,2021-09-05,2022-09-05,383.29,57921.83,500
