vehicle_id,policyholder_id,make,model,year,fuel_type,estimated_value,plate_number
VH-5422DEB2,PH-14DE38DD,Renault,Clio,2021,electric,4538.88,LT508KJ
VH-550CB036,PH-B1C3F9DE,Fiat,500,2024,electric,19213.39,OY808PN
VH-10EB90E6,PH-85B5364D,Audi,Q3,2016,hybrid,11677.16,EM742KV
VH-6F27B30E,PH-BF929297,Toyota,RAV4,2023,petrol,36164.64,YG646CT
VH-5E09BC26,PH-4021DB51,Fiat,Panda,2015,diesel,1803.48,BB236JA
VH-9CABF4C1,PH-063319EA,Mercedes-Benz,Classe A,2019,petrol,17490.72,NZ894EN
VH-C39CAAB8,PH-9901F4F9,Toyota,RAV4,2018,petrol,18611.73,AC471FB
VH-F0BC7707,PH-DFCA4E48,BMW,X1,2017,diesel,23566.9,OF117VP
VH-4DB18739,PH-11BE626A,Fiat,Punto,2009,diesel,1751.81,TX498LP
VH-A3CEA596,PH-2BBE9410,Toyota,Yaris,2017,petrol,11055.81,UV298KQ
VH-BEFB6261,PH-C960FB2B,Fiat,Panda,2021,petrol,8028.62,ZT306YH
VH-F14561C7,PH-E16DD845,Fiat,Tipo,2016,diesel,3802.61,IK760QJ
VH-BEF215E5,PH-B3A7B30B,Mercedes-Benz,Classe A,2015,petrol,14276.33,ZI833DE
VH-42502A90,PH-60C24695,Audi,A3,2015,petrol,16049.62,OE885DW
VH-C555F1DE,PH-27218DDF,Lancia,Ypsilon,2016,petrol,5018.5,XM541NS
VH-7DF525CB,PH-8FE6BFB6,Hyundai,Tucson,2024,hybrid,19474.57,FT150PV
VH-B14B7259,PH-6018FEA3,Renault,Clio,2015,diesel,3954.78,MN705EN
VH-1003EE54,PH-9D2285C3,Mercedes-Benz,GLA,2021,hybrid,38367.56,DJ769HP
VH-3E5C5B15,PH-AEA92E14,Ford,Fiesta,2013,petrol,2268.3,MN392HJ
VH-5B13AEC4,PH-6C2A92A5,Fiat,Panda,2021,petrol,8747.55,FT611KS
VH-E574F2E9,PH-6BE11C96,Alfa Romeo,Stelvio,2018,hybrid,19865.52,CZ286XA
VH-E919AA42,PH-EF8BA83E,Lancia,Ypsilon,2013,hybrid,2274.27,CZ200ZW
VH-7109D5F6,PH-D9949E0E,Volkswagen,Golf,2014,hybrid,3796.34,FB559EJ
VH-D6AE8AB4,PH-C7F84789,Fiat,Panda,2016,hybrid,1799.1,BF109JK
VH-A5FCF4DB,PH-2DCD822A,Peugeot,208,2017,hybrid,9692.31,BT267AG
VH-59F37663,PH-D9716C85,Fiat,Tipo,2017,petrol,8368.46,IS819JT
VH-E7BCC4B0,PH-B7D139C3,Toyota,Yaris,2021,petrol,13577.75,EC428OT
VH-CD4FD226,PH-7BBB34C2,Toyota,Yaris,2015,petrol,4505.71,PT406HW
VH-6BC0CD48,PH-B56C782B,Mercedes-Benz,Classe A,2021,hybrid,24196.48,VF758WP
VH-086DE6CA,PH-927546E3,Fiat,Punto,2014,hybrid,2872.67,JU634WM
VH-FC9D296D,PH-0C18B7FD,Citroen,C3,2021,petrol,7602.7,GH201OE
VH-C7D8AED5,PH-3FFC8C4E,Volkswagen,Polo,2018,hybrid,3790.8,SD722ED
VH-A6170AD3,PH-B2BF9854,Fiat,Panda,2013,petrol,4132.78,JY593KW
VH-F1A4A527,PH-BE9BA4A3,Fiat,Panda,2023,diesel,7817.06,NN894DU
VH-CCE7E9BA,PH-8D530DC9,Fiat,Panda,2020,petrol,5904.83,PU263BL
VH-0AFCCC8F,PH-DD511A2B,Dacia,Sandero,2019,diesel,5245.86,CB462BZ
VH-A59EEFD3,PH-647FA58D,Fiat,Panda,2017,hybrid,7243.92,OV572MZ
VH-A15093FB,PH-58BBD187,Renault,Clio,2019,petrol,9076.98,XW592NV
VH-D48F76A3,PH-3E46E567,Renault,Clio,2012,petrol,6312.74,ZF175IN
VH-7E932BF4,PH-6B9A05EC,Peugeot,208,2022,diesel,8930.25,BE974HQ
VH-5A45F6AB,PH-DCF115B5,BMW,X1,2019,electric,23599.45,XF055NB
VH-481AB18B,PH-C577E05A,Volkswagen,Golf,2016,hybrid,7587.58,KA833DP
VH-0065A612,PH-950EECC5,Fiat,500,2019,hybrid,9802.85,KV848VX
VH-5F6083E4,PH-3CDA70D9,Lancia,Ypsilon,2012,hybrid,3902.17,QS360TT
VH-17BFE70F,PH-9AC450E4,Toyota,Yaris,2021,petrol,5005.21,XS870RJ
VH-B930FCF5,PH-C9634BB9,BMW,Serie 3,2015,hybrid,20208.67,KA176NS
VH-CFC02DA5,PH-29AF4E8D,Hyundai,i20,2015,diesel,6220.68,TS937HK
VH-A1C443CE,PH-8FAAD481,Fiat,Panda,2012,petrol,3735.64,JU946BH
VH-172A437A,PH-DBBC9DE8,Opel,Corsa,2018,electric,6419.79,AQ373HB
VH-DC028152,PH-DD8EEB61,Fiat,500,2018,electric,2381.86,AN488BC
VH-AD450AE1,PH-4300AF21,Hyundai,i20,2019,petrol,6069.77,AQ490XZ
VH-91645B3A,PH-9FB7CC8E,Fiat,500,2024,diesel,5502.21,SG841RV
VH-50553E6C,PH-BD01EAC3,Renault,Captur,2024,petrol,10162.2,MR283XK
VH-66217912,PH-3DD01706,Fiat,500,2019,petrol,14228.95,VN370CK
VH-A345C6E2,PH-1D165046,Fiat,Tipo,2019,petrol,15647.06,EX244XI
VH-C406728A,PH-6BA30D38,Volkswagen,T-Roc,2023,petrol,25442.16,FN251GX
VH-433979C2,PH-0BFFE4D5,Ford,Fiesta,2010,electric,5425.52,JR112WR
VH-7FC55E3A,PH-2C77534E,Volkswagen,Golf,2022,diesel,7014.04,AH421CY
VH-30F9F1CE,PH-D3E621BE,Toyota,Corolla,2021,hybrid,15116.95,KD878QY
VH-306AAFE1,PH-588A8C25,Volkswagen,T-Roc,2021,hybrid,29155.28,PV151TI
VH-9AA05570,PH-FD633956,Peugeot,208,2018,petrol,12306.07,FM840ZG
VH-3102BBE0,PH-9AD922A0,Fiat,Tipo,2018,hybrid,12619.8,CF288EK
VH-9839475C,PH-6631AA95,Renault,Captur,2015,electric,7558.56,PY056UL
VH-92FC79CB,PH-76851152,Dacia,Sandero,2016,electric,6172.52,DZ632QY
VH-A8F37935,PH-7304A562,Citroen,C3,2017,diesel,7790.44,TU913PY
VH-5A51E429,PH-70C248B8,Volkswagen,Golf,2024,diesel,11923.53,RY553OM
VH-9AE635B8,PH-F197FCFD,Fiat,Panda,2015,hybrid,1664.13,BO950GA
VH-8558155B,PH-A7D83B45,Dacia,Duster,2017,diesel,12156.15,UK057NX
VH-C2F275A0,PH-AF884680,Renault,Clio,2017,petrol,11073.61,ED819TQ
VH-3E7FA6AD,PH-11302043,Toyota,Corolla,2015,petrol,6426.71,PP519RR
VH-F4E504F4,PH-B659DDC9,BMW,Serie 3,2015,petrol,19219.98,ZU486KH
VH-FE388054,PH-E0511F79,Citroen,C3,2023,hybrid,10543.44,BD246BJ
VH-F6F02ED6,PH-CA62141A,Audi,Q3,2023,electric,36724.23,IK851NC
VH-4894CDE9,PH-2CA13C26,Renault,Captur,2015,diesel,10941.03,JX004JN
VH-C51FB017,PH-04FFC9B2,Ford,Fiesta,2018,petrol,4765.48,FW899CE
VH-0C4B5F67,PH-795EDFE8,Hyundai,i20,2016,electric,5143.3,LD551DI
VH-C986BC2E,PH-1807DF43,Peugeot,308,2019,petrol,14973.86,SG130SZ
VH-2D0F69A1,PH-B5517E48,Alfa Romeo,Stelvio,2018,petrol,27205.86,JY818RY
VH-ADDB3900,PH-B0CA6DB5,Jeep,Renegade,2022,hybrid,13184.92,RV604JD
VH-F68D1716,PH-50C7D9E0,Volkswagen,Polo,2012,petrol,1989.48,CV021KI
VH-02C491E8,PH-0193487E,BMW,X1,2017,diesel,25519.26,SA075DP
VH-16479697,PH-DFC695F9,Ford,Focus,2020,hybrid,10436.51,RD983IF
VH-962A1EE0,PH-EBBB1123,Dacia,Sandero,2023,electric,14298.78,KF910FU
VH-974DAD3C,PH-D9B281F7,Toyota,Corolla,2021,hybrid,21835.41,GX283WE
VH-396BA624,PH-98F38419,Volkswagen,T-Roc,2024,hybrid,32339.57,AV937QI
VH-B7B9DA63,PH-9EA1C79C,Renault,Clio,2017,electric,7496.42,BN638GT
VH-D2D51E7D,PH-AED5F4C6,Audi,A3,2022,hybrid,31913.16,LE694MS
VH-34776483,PH-C2C19D31,Ford,Focus,2022,petrol,9181.09,HT649DW
VH-D58D326E,PH-D66CFE5E,Audi,A3,2023,hybrid,14788.48,AD342MS
VH-7B1C6E9A,PH-8608E642,Audi,Q3,2019,hybrid,23794.6,US320DV
VH-9F6C0C2B,PH-AB4542FD,Jeep,Renegade,2015,diesel,12254.02,HX162BX
VH-3B16229E,PH-E6B22257,Renault,Clio,2015,hybrid,2856.44,ID310SA
VH-43A0522B,PH-79B4A291,Opel,Corsa,2013,diesel,3488.35,DK221GO
VH-7F0FFF50,PH-FE7E38D8,Fiat,Panda,2015,petrol,3485.69,KN847MV
VH-9621314E,PH-45122736,Opel,Corsa,2024,hybrid,12266.55,UE533GM
VH-E0C4790B,PH-61CFF39A,Fiat,Panda,2013,hybrid,2426.58,PI406NB
VH-8F024817,PH-C4BDC4A2,Fiat,Panda,2018,electric,2882.89,FB784ZB
VH-3B9229FD,PH-579CE7CA,Dacia,Sandero,2020,petrol,9644.54,ND442JE
VH-DEC7111B,PH-EBE8378F,Ford,Focus,2017,diesel,8573.81,YA819PZ
VH-D84E2346,PH-66E18D17,Ford,Fiesta,2014,hybrid,5561.21,LJ734UH
VH-5BA09756,PH-6FC992B0,Dacia,Sandero,2024,hybrid,14099.1,MI372FP
VH-921A7EB7,PH-9BEDD0AF,BMW,X1,2017,diesel,22271.24,YH638UP
VH-2576F754,PH-367546CE,Toyota,Yaris,2020,petrol,4773.75,DI841XL
VH-37717B4B,PH-0CCDB149,Mercedes-Benz,GLA,2017,petrol,14556.75,VQ601ZJ
VH-97B75116,PH-2B986D09,Ford,Fiesta,2012,diesel,3137.19,HJ389IZ
VH-7FA2ABB4,PH-3349E62B,Peugeot,208,2021,diesel,6225.36,UP205QA
VH-B617D0C4,PH-337D2AC2,Fiat,500,2022,hybrid,11981.69,SK321AP
VH-0378E739,PH-67AB8637,Fiat,Panda,2014,electric,4715.16,XY493NI
VH-39569E16,PH-9317775F,Fiat,500,2017,hybrid,4224.83,VT516SS
VH-4704FDFA,PH-54AFC255,Renault,Captur,2016,petrol,4806.28,TG055HK
VH-533EFE55,PH-DB7602A9,Fiat,Panda,2021,diesel,6046.45,YH736RK
VH-5C7D462D,PH-3552B16E,Fiat,Panda,2024,hybrid,5170.22,WC236DS
VH-6B861D06,PH-4F3CDA33,Toyota,Corolla,2023,diesel,29895.1,GO118NR
VH-1B4F1956,PH-8B621FFA,Toyota,Yaris,2024,electric,14819.47,WE335HX
VH-FC1EC6CF,PH-7C1CDD9F,Lancia,Ypsilon,2023,petrol,7156.2,BI614AS
VH-686443F7,PH-83CC0B20,Fiat,Panda,2019,diesel,9734.06,GC911KH
VH-F5668477,PH-8FDA7795,Fiat,Panda,2012,petrol,3791.95,ZT307RX
VH-A166D64D,PH-78E21DD4,Dacia,Sandero,2023,petrol,13326.97,RF073VY
VH-E946AE1D,PH-91E8CD63,Opel,Corsa,2017,diesel,3835.58,KD939CQ
VH-B06761BE,PH-7403B9B7,Toyota,Yaris,2017,electric,10110.31,AN578WL
VH-3B9389A7,PH-5B664069,Volkswagen,Polo,2015,diesel,4754.39,AX904DU
VH-6971DC95,PH-3AC181B4,Fiat,Punto,2017,petrol,2045.3,FF023HX
VH-768DDACE,PH-2CADFE17,BMW,Serie 3,2022,hybrid,45418.31,GE073JO
VH-85BEE610,PH-F69CE05F,Peugeot,208,2020,hybrid,5097.8,BD354XX
VH-86DBB6C4,PH-813694F6,Toyota,RAV4,2020,petrol,22674.52,EW760CF
VH-F1C31569,PH-E291632F,Hyundai,Tucson,2018,hybrid,9164.59,LB611RF
VH-B3AC2408,PH-3A38CC4B,Lancia,Ypsilon,2021,diesel,14085.35,GC163EN
VH-5387DA99,PH-991F6E85,Alfa Romeo,Giulietta,2014,hybrid,3682.07,IW889QW
VH-DB268E14,PH-C690CEBB,Fiat,Punto,2015,diesel,1424.88,OF937TR
VH-0E5B8681,PH-D61747A1,Ford,Focus,2020,diesel,20571.11,FT454ZO
VH-434E3D57,PH-43F20F4E,Renault,Clio,2018,diesel,3269.07,XZ364YA
VH-5A612536,PH-E184CCFA,Toyota,RAV4,2021,diesel,28309.53,YR912OC
VH-3B623DFA,PH-E04D3C97,Volkswagen,Golf,2022,electric,13576.29,HX187WR
VH-1888EA41,PH-B77447AE,Opel,Corsa,2023,electric,18401.62,US208WX
VH-B577733C,PH-2495B3DA,Audi,Q3,2022,diesel,39257.32,RH308ZE
VH-B2C5454B,PH-B88C8194,Volkswagen,Golf,2019,electric,23737.9,HR588RC
VH-730BDD8D,PH-7CEAEE90,Ford,Fiesta,2010,petrol,3522.55,II220KR
VH-2DB409FB,PH-22837E22,Lancia,Ypsilon,2022,diesel,7643.67,PG318EZ
VH-05017A0F,PH-9A90CB7A,Mercedes-Benz,Classe A,2024,electric,40440.99,TO815CN
VH-2FC32B82,PH-335C8F01,Fiat,500,2020,petrol,2891.15,FV000IK
VH-5E002891,PH-5F594170,Toyota,Yaris,2013,diesel,5985.52,YV015WA
VH-8FB8B9BD,PH-63FCD596,Mercedes-Benz,GLA,2020,electric,35892.28,YX911ZU
VH-B7681861,PH-220EDEAC,Renault,Captur,2017,hybrid,13026.99,PZ850DO
VH-61389C20,PH-A3FEC365,Fiat,Punto,2008,diesel,1905.69,XE618LK
VH-0FB70B37,PH-1518ADCD,Fiat,500,2011,petrol,3566.65,YJ182IF
VH-0749FC00,PH-B9FEDBCD,Renault,Captur,2021,diesel,11690.55,JP122QY
VH-73E9BA1C,PH-7FFDD75E,Alfa Romeo,Giulietta,2012,hybrid,2041.7,QT567ZB
VH-A3C7E2A6,PH-51427658,Citroen,C3,2023,petrol,17874.04,QN090OA
VH-2BB5901A,PH-82EE9D02,Fiat,Tipo,2023,diesel,8637.7,VI551HM
VH-BE4E4B70,PH-991FBC91,Jeep,Renegade,2020,petrol,10194.86,XQ266IQ
VH-75B42F52,PH-5BE8D5A9,Fiat,Panda,2023,electric,12172.34,HN483EZ
VH-56CCCF7E,PH-986A2C9B,Jeep,Renegade,2020,hybrid,15468.71,LV429BL
VH-6CD58775,PH-B6F4ADB3,Dacia,Sandero,2022,diesel,12987.75,XB070RW
VH-D067AB84,PH-86F05243,Peugeot,208,2023,diesel,7405.82,GH987NT
VH-5B0E85C0,PH-1F83CE12,Opel,Corsa,2017,diesel,3602.54,ZA822YT
VH-2D910F0B,PH-AEB89950,Fiat,Tipo,2021,electric,7137.19,BI164ZB
VH-0878E1B6,PH-5F8DFACB,Volkswagen,Golf,2021,electric,12377.47,RQ442XA
VH-77ADECA3,PH-1A171F40,Volkswagen,T-Roc,2023,hybrid,32503.82,PH638QG
VH-410AC37E,PH-094D1A5E,Citroen,C3,2017,hybrid,10970.1,MI126HE
VH-636565B2,PH-80DF8B93,Renault,Captur,2015,petrol,7413.67,XF464QS
VH-21F72900,PH-18137E99,Ford,Focus,2021,diesel,14016.46,AH258NY
VH-C451ABFE,PH-A70E3D52,Ford,Fiesta,2021,petrol,4924.5,GD417JY
VH-7DAA0264,PH-1914EAF4,Fiat,500,2024,hybrid,14813.55,MJ255UM
VH-01EBA8A0,PH-292BBA2D,Citroen,C3,2014,diesel,3434.53,BF355MZ
VH-29BD9BFA,PH-AB07E041,Alfa Romeo,Giulietta,2014,electric,6364.96,JG176XA
VH-B8DF02A1,PH-C51B3B31,Renault,Clio,2022,electric,6095.49,NZ898IJ
VH-A3B73EF4,PH-663B1C68,Fiat,Tipo,2017,hybrid,5646.53,YH538XD
VH-B0DAE7A6,PH-81E2AE86,Volkswagen,Golf,2013,petrol,7394.45,IK790XE
VH-4C92659E,PH-D97FD1D6,Mercedes-Benz,GLA,2020,diesel,38536.12,BJ043VU
VH-ECEDA536,PH-3318BF9C,BMW,Serie 3,2019,diesel,13098.21,GG384YL
VH-2BAE12E6,PH-ED9FCAD7,Audi,Q3,2019,petrol,29351.76,WD321MX
VH-551CE30D,PH-B739AC70,BMW,X1,2022,diesel,25959.13,DW871TO
VH-31A47516,PH-035F0149,Opel,Corsa,2023,petrol,10261.94,TG137HS
VH-776A210D,PH-D07A5D7E,Fiat,500,2017,hybrid,9729.37,EM306UK
VH-92F50DFE,PH-A793E333,Renault,Clio,2023,hybrid,8741.29,XC987CY
VH-9CCDE707,PH-D3547CA6,Fiat,500,2015,diesel,7754.55,MD688OQ
VH-76BA1528,PH-813123B3,Dacia,Sandero,2021,petrol,9827.5,AF091GA
VH-0717E516,PH-F79BB90B,Volkswagen,Polo,2024,diesel,18688.91,YN298DR
VH-C3522F42,PH-688BD582,Fiat,Panda,2021,petrol,7720.85,HW774MK
VH-B493063D,PH-4536BEB3,BMW,Serie 3,2018,petrol,30399.84,TD093XN
VH-6F03DAD2,PH-70563B30,Hyundai,Tucson,2018,diesel,22650.4,LT201ZL
VH-79AA4887,PH-C6A63164,Fiat,Tipo,2023,petrol,10057.74,TC894ZD
VH-2F44EBDE,PH-332E6E09,Fiat,500,2017,petrol,4105.98,RJ687HH
VH-23D26118,PH-F405D5E4,Toyota,Yaris,2014,petrol,3624.94,AS632EY
VH-AC673F8A,PH-70F1285A,Hyundai,Tucson,2018,diesel,22114.78,GT213TQ
VH-7ED5C2C4,PH-9F5C98EF,Renault,Clio,2020,electric,9031.76,IK114KN
VH-9243925F,PH-D77D6F54,Fiat,Tipo,2022,diesel,20087.53,WX288XJ
VH-4757FFBC,PH-C0380CE7,Volkswagen,T-Roc,2019,hybrid,17487.79,XB053LU
VH-2FA24740,PH-0F717328,Fiat,Panda,2020,hybrid,7727.33,MN081NZ
VH-DABC324A,PH-9B675175,Fiat,Panda,2015,diesel,4352.39,XE003NY
VH-1EF30FD4,PH-91F50099,Fiat,Tipo,2017,diesel,6651.39,QG691LM
VH-B74D0437,PH-0893F17D,Opel,Corsa,2015,petrol,7793.47,ME153VO
VH-FCCC8CC0,PH-B18F6232,Volkswagen,Golf,2023,petrol,19866.96,FY550GI
VH-02A50918,PH-B105B6BD,Fiat,Tipo,2023,hybrid,18076.89,QR917FN
VH-ACD0BEDD,PH-513A0270,Volkswagen,Golf,2022,diesel,25973.79,NY293RU
VH-D1F1B092,PH-6B07ABF5,Mercedes-Benz,Classe A,2019,petrol,21440.42,JX348BD
VH-CDDB1F71,PH-F632FD7D,Citroen,C3,2024,diesel,17832.4,ZQ354OY
VH-C17F06C0,PH-E13DBFC9,Citroen,C3,2022,petrol,5222.57,PV826RX
VH-46C9D895,PH-7BE5FCD8,Fiat,500,2011,hybrid,5004.99,GH910UL
VH-B7DC1CA4,PH-DF02C141,Renault,Captur,2019,hybrid,13604.59,VL090OW
VH-9B3A7D09,PH-CB4DF117,Fiat,500,2017,electric,10212.06,SS449WC
VH-38C1B246,PH-A3AD6E56,Mercedes-Benz,Classe A,2021,hybrid,29257.79,AW926OI
VH-169C9ADF,PH-9DF90D54,Toyota,Yaris,2022,electric,15357.43,YT648SZ
VH-AAD6B5EC,PH-613D2AB3,Volkswagen,Golf,2015,petrol,9841.36,CQ859JE
VH-B8884793,PH-2F723DE7,Renault,Clio,2023,hybrid,7477.36,US591HE
VH-8B93DF71,PH-FDB3BCD1,Renault,Clio,2018,diesel,4704.74,AY993QJ
VH-FAEC7012,PH-485B4660,BMW,Serie 3,2018,hybrid,19794.58,GD342FY
VH-EC683664,PH-DB61BD31,Ford,Fiesta,2018,hybrid,6737.08,MS690RB
VH-3A430190,PH-F2EDC441,Toyota,RAV4,2016,electric,10213.69,EM760UD
VH-0B21EE81,PH-06B3028E,Hyundai,i20,2024,diesel,6384.2,FX838GJ
VH-9891A4E5,PH-4FEF9576,Peugeot,308,2016,diesel,7652.71,KV538VT
VH-D6310BAB,PH-397867BE,Renault,Clio,2015,diesel,3824.83,VR405YA
VH-62F3C3E3,PH-019AB2D5,Fiat,Punto,2009,hybrid,1884.06,VD996EW
VH-6DCFBF1B,PH-F9CD1818,Renault,Captur,2018,diesel,13346.45,AR269ZZ
VH-FC6ECC6F,PH-67F626EE,Renault,Captur,2023,petrol,24858.02,RV418EN
VH-F9E8E630,PH-ED689ED7,Hyundai,Tucson,2017,diesel,15749.02,SM130LN
VH-E87A1248,PH-13F68151,Citroen,C3,2014,petrol,5178.91,ZN238DV
VH-49E324CC,PH-11529344,Fiat,Tipo,2022,petrol,10688.09,SK434YD
VH-377C0E70,PH-B8938288,Toyota,Yaris,2023,petrol,9828.09,RE484HS
VH-7BB85908,PH-0AB58611,Fiat,500,2018,electric,8183.9,AF300PY
VH-20037223,PH-F610B83C,Volkswagen,Polo,2013,diesel,1845.4,TM016MC
VH-B272D2AE,PH-42ED8771,Fiat,Tipo,2024,diesel,13305.75,CC950VG
VH-DB39EB1C,PH-B220204E,Renault,Clio,2013,diesel,5137.7,CM941QB
VH-80700B32,PH-C11FD9A1,Citroen,C3,2021,diesel,14490.62,UT507CX
VH-6DEA8864,PH-A7A7B449,Volkswagen,Polo,2023,diesel,17519.73,YF397UQ
VH-EB5ED383,PH-B0270ECF,Fiat,Panda,2012,petrol,2284.39,UE534BX
VH-F953F500,PH-08BC5BC8,Volkswagen,Polo,2021,hybrid,16039.88,AP946OO
VH-36420AB1,PH-5313362D,Peugeot,308,2024,diesel,21067.46,BW662OE
VH-8EEBBFDD,PH-B61B583F,Audi,Q3,2016,hybrid,20835.33,LA177RZ
VH-31FF4A1A,PH-1CFC0FEC,Lancia,Ypsilon,2013,diesel,2248.05,BF914SW
VH-140D97E9,PH-43714A0E,Lancia,Ypsilon,2021,hybrid,8703.6,MQ413VR
VH-3A5AAAA7,PH-1EA56CDA,Mercedes-Benz,GLA,2018,hybrid,28006.94,GO255HC
VH-B16D6C9F,PH-D525FB2D,BMW,Serie 3,2023,hybrid,30863.09,GL781MD
VH-716F9F8A,PH-3DC527FD,Audi,A3,2023,hybrid,21458.3,AG119FV
VH-80880CE9,PH-B73D34CF,Fiat,500,2017,petrol,8699.73,AM638DH
VH-B155FE1A,PH-F8179F17,Renault,Clio,2022,petrol,13640.94,EO956PR
VH-9CF8E7B7,PH-FA6814CE,Toyota,Yaris,2023,hybrid,21035.72,GG844OC
VH-561B4BAC,PH-258F73C9,Fiat,Panda,2022,hybrid,10417.87,SB950XF
VH-047885BE,PH-42012C93,BMW,X1,2024,hybrid,35220.43,MJ164QB
VH-A62E1CF6,PH-17A48146,Toyota,Corolla,2015,diesel,11552.07,BH416OG
VH-4753418D,PH-E912B81B,Fiat,Tipo,2020,electric,17941.43,RD782EO
VH-886001EF,PH-5D33A0CB,BMW,X1,2021,petrol,40105.84,CA179FU
VH-7509BD11,PH-3A81E9D7,Opel,Corsa,2020,hybrid,13964.57,DU862GI
VH-B880BCB1,PH-5FCDF699,Fiat,Punto,2010,electric,2372.35,XP973ZX
VH-4D9E06DF,PH-10537D26,Fiat,Tipo,2020,hybrid,15471.18,HR828HD
VH-A083DC3C,PH-49F3053A,Peugeot,308,2022,diesel,20347.72,NA970KH
VH-4237349A,PH-1E64C156,Toyota,Yaris,2021,hybrid,13999.66,ZW661SR
VH-25B648C3,PH-1BB7D1C9,Jeep,Renegade,2019,petrol,20879.67,PW736BM
VH-EFDB3650,PH-3029BF60,Opel,Corsa,2021,petrol,15798.83,ZA068LY
VH-552D669C,PH-2A7CC60D,Volkswagen,Polo,2024,petrol,12232.41,CV355FF
VH-0A2BD780,PH-5F344132,Audi,A3,2023,petrol,29931.63,CM505VV
VH-963B44BC,PH-0F3C31D8,Toyota,Yaris,2012,electric,3543.72,DV921IM
VH-C9624836,PH-631B4C67,Alfa Romeo,Stelvio,2022,petrol,34926.22,CS967EK
VH-893E1DAC,PH-8E90ED39,Audi,Q3,2019,petrol,19199.34,RS436RY
VH-1D46CFEE,PH-553458FD,Lancia,Ypsilon,2013,petrol,2521.37,ZR205AF
VH-80F4471E,PH-FFEFF217,Volkswagen,T-Roc,2021,electric,22683.06,TW869XH
VH-016C694F,PH-1D0C6D93,Fiat,500,2017,petrol,2149.78,QJ495UE
VH-FB21C217,PH-D3EA3452,Dacia,Duster,2024,hybrid,13094.16,UC788JL
VH-01AD2798,PH-A5E71AA4,Volkswagen,T-Roc,2022,hybrid,34398.45,ZY715BW
VH-48FABCE0,PH-B88C4595,Fiat,Panda,2018,electric,3777.37,HR673MO
VH-1B5CED27,PH-8487D738,Fiat,500,2021,diesel,5084.71,AT619OI
VH-8A56C389,PH-A3AE883C,Ford,Fiesta,2019,hybrid,14159.48,XU798VO
VH-A78C2483,PH-B78E1C3D,Volkswagen,Golf,2014,hybrid,3135.29,MR968ET
VH-E73BC7D3,PH-1239DE18,Fiat,Punto,2012,hybrid,2520.25,WE893EK
VH-E0EFD005,PH-15BEBBD6,Fiat,500,2021,hybrid,9126.89,XB858ZU
VH-7AFDCE76,PH-A1B892CC,Volkswagen,Golf,2015,hybrid,6449.91,MU350FV
VH-8623CDC9,PH-B3B8276A,Lancia,Ypsilon,2023,hybrid,16233.3,AV669LY
VH-8A05D0B4,PH-661CD164,Volkswagen,T-Roc,2023,hybrid,20083.1,VO012SB
VH-01E3A1ED,PH-41F57BE2,Dacia,Duster,2019,hybrid,14206.65,RF554YX
VH-BE91390B,PH-B85EECF7,Hyundai,Tucson,2016,hybrid,9712.21,FQ963MO
VH-098106B8,PH-437A9172,Lancia,Ypsilon,2020,electric,5904.44,LT328JF
VH-A3D1BB7F,PH-43FACBE4,Audi,Q3,2018,diesel,14503.68,ZM891HG
VH-A2D02F61,PH-20BB452D,Opel,Corsa,2014,electric,3521.46,MF528IC
VH-A8073372,PH-8D6182AD,Mercedes-Benz,GLA,2020,diesel,35372.88,XP629FK
VH-A8BFE1A6,PH-5C27D105,Fiat,Panda,2022,hybrid,12604.47,MS358HW
VH-B606664A,PH-9625AFCD,Toyota,Yaris,2019,diesel,11279.88,DH865QD
VH-E62A4FE4,PH-7B34EDF7,Volkswagen,Golf,2021,electric,23474.32,AU468PQ
VH-858E2D0C,PH-B13F85A4,Fiat,Panda,2014,petrol,4127.09,AT744KY
VH-187B3E0B,PH-32F336A5,Opel,Corsa,2017,petrol,3196.16,AG918JU
VH-D0D309F5,PH-2E4600C1,Fiat,500,2022,hybrid,6856.17,DP203TP
VH-3051E12D,PH-2FA60F95,Dacia,Sandero,2024,petrol,12906.82,SH015IZ
VH-09B80EBF,PH-0A12183C,Dacia,Duster,2019,petrol,9976.25,MJ471CK
VH-9299686C,PH-56F107C7,Fiat,Tipo,2020,petrol,9076.45,KG259DG
VH-60B8A249,PH-7CE51950,Renault,Clio,2020,diesel,4005.63,NP136XQ
VH-404E42B6,PH-D20652DD,Peugeot,208,2022,petrol,12873.81,KB421AT
VH-962E04AD,PH-AC3404F7,Lancia,Ypsilon,2013,petrol,2545.08,YZ527CB
VH-48864169,PH-5E1E0F90,Toyota,Corolla,2019,electric,13208.29,TQ987DW
VH-D010D248,PH-7FC24CB4,Dacia,Duster,2016,petrol,7552.67,TX704EY
VH-A2EA2C12,PH-D8CC1CD2,Toyota,Yaris,2020,diesel,15106.23,EH856QQ
VH-73D10AB0,PH-E9E34C71,BMW,X1,2021,petrol,32730.34,EK660RZ
VH-51C5FAED,PH-D8A23633,Dacia,Sandero,2019,diesel,7043.07,YS787QN
VH-E20289B4,PH-45F86EF1,Toyota,Corolla,2021,hybrid,13024.34,JF585EP
VH-B600BAB8,PH-F2F29498,Volkswagen,Polo,2013,petrol,7383.51,RU965KX
VH-C7455431,PH-CB37B9A9,Audi,Q3,2022,diesel,39571.26,ZW282TJ
